"epsilon.N","epsilon.S","Gamma_re","Gamma_ce","Eta_re.N","Eta_ce.N","Eta_re.S","Eta_ce.S","val.param.N","val.param.S","lrng.re.N","lrng.ce.N","lrng.re.S","lrng.ce.S","alfa.N","alfa.S","MSPE.GDP.N","MSPE.Y_ce.N","MSPE.Y_re.N","MSPE.GDP.S","MSPE.Y_ce.S","MSPE.Y_re.S","MSPE.all","seq"
1.2658,1.9308,0.0164,0.0061,1.344,0.4796,0.0256,0.0115,0.8413,0.8209,0,0,0,0,0.0786,0.2776,0.225065481375642,0.034810820605361,0.0360518830758526,0.139465089819383,0.149247501785033,0.0119979579359685,0.0994397890995402,38
