"epsilon.N","epsilon.S","Gamma_re","Gamma_ce","Eta_re.N","Eta_ce.N","Eta_re.S","Eta_ce.S","val.param.N","val.param.S","lrng.re.N","lrng.ce.N","lrng.re.S","lrng.ce.S","alfa.N","alfa.S","MSPE.GDP.N","MSPE.Y_ce.N","MSPE.Y_re.N","MSPE.GDP.S","MSPE.Y_ce.S","MSPE.Y_re.S","MSPE.all","seq"
1.7664,1.9088,0.0087,0.0026,0.5651,0.8045,0.0695,0.0242,1.3987,1.0959,0,0,0,0,0.3907,0.3009,0.248774674010886,0.0356586773916218,0.0196518576433346,0.141727578173645,0.150882522113981,0.00909130560996441,0.100964435823905,16
