"epsilon.N","epsilon.S","Gamma_re","Gamma_ce","Eta_re.N","Eta_ce.N","Eta_re.S","Eta_ce.S","val.param.N","val.param.S","lrng.re.N","lrng.ce.N","lrng.re.S","lrng.ce.S","alfa.N","alfa.S","MSPE.GDP.N","MSPE.Y_ce.N","MSPE.Y_re.N","MSPE.GDP.S","MSPE.Y_ce.S","MSPE.Y_re.S","MSPE.all","seq"
1.5,1.8997,0.0162,0.0056,0.95,0.2483,0.024,0.0148,1.5,1.1155,0,0,0,0,0.1709,0.2751,0.244166641761926,0.0352583971718125,0.0305429815783023,0.146469567745046,0.146262346672664,0.0116452891204134,0.102390870675027,42
