"epsilon.N","epsilon.S","Gamma_re","Gamma_ce","Eta_re.N","Eta_ce.N","Eta_re.S","Eta_ce.S","val.param.N","val.param.S","lrng.re.N","lrng.ce.N","lrng.re.S","lrng.ce.S","alfa.N","alfa.S","MSPE.GDP.N","MSPE.Y_ce.N","MSPE.Y_re.N","MSPE.GDP.S","MSPE.Y_ce.S","MSPE.Y_re.S","MSPE.all","seq"
1.1896,1.9286,0.0133,0.0026,0.3281,0.9499,0.037,0.0128,1.4964,0.85,0,0,0,0,0.103,0.3232,0.209113725706513,0.0362408702824227,0.0283549510039141,0.144458318332941,0.156478801682115,0.0105133560063734,0.0975266705023798,12
