"epsilon.N","epsilon.S","Gamma_re","Gamma_ce","Eta_re.N","Eta_ce.N","Eta_re.S","Eta_ce.S","val.param.N","val.param.S","lrng.re.N","lrng.ce.N","lrng.re.S","lrng.ce.S","alfa.N","alfa.S","MSPE.GDP.N","MSPE.Y_ce.N","MSPE.Y_re.N","MSPE.GDP.S","MSPE.Y_ce.S","MSPE.Y_re.S","MSPE.all","seq"
1.3138,2.1793,0.0161,0.0027,0.7254,0.9495,0.0301,0.0136,1.2911,1.3988,0,0,0,0,0.2062,0.4839,0.227300021153119,0.0362147375468744,0.028775510052316,0.150136172697608,0.143035379667926,0.0104904760219595,0.0993253828566338,44
