"epsilon.N","epsilon.S","Gamma_re","Gamma_ce","Eta_re.N","Eta_ce.N","Eta_re.S","Eta_ce.S","val.param.N","val.param.S","lrng.re.N","lrng.ce.N","lrng.re.S","lrng.ce.S","alfa.N","alfa.S","MSPE.GDP.N","MSPE.Y_ce.N","MSPE.Y_re.N","MSPE.GDP.S","MSPE.Y_ce.S","MSPE.Y_re.S","MSPE.all","seq"
1.5356,2.3638,0.0136,0.0027,0.4225,0.8755,0.0486,0.0177,0.9718,1.2103,0,0,0,0,0.3011,0.442,0.244005417017178,0.0342340424016683,0.0257447488018779,0.148666091214786,0.153526336387849,0.00942479517361369,0.102600238499496,51
