"epsilon.N","epsilon.S","Gamma_re","Gamma_ce","Eta_re.N","Eta_ce.N","Eta_re.S","Eta_ce.S","val.param.N","val.param.S","lrng.re.N","lrng.ce.N","lrng.re.S","lrng.ce.S","alfa.N","alfa.S","MSPE.GDP.N","MSPE.Y_ce.N","MSPE.Y_re.N","MSPE.GDP.S","MSPE.Y_ce.S","MSPE.Y_re.S","MSPE.all","seq"
1.5183,2.0321,0.0111,0.0028,0.3947,0.7927,0.0566,0.0191,1.1035,0.9372,0,0,0,0,0.2951,0.3403,0.234793917282984,0.0387949517998493,0.0286258138679144,0.14827645709095,0.157620866390979,0.010437330645764,0.10309155617974,18
