"epsilon.N","epsilon.S","Gamma_re","Gamma_ce","Eta_re.N","Eta_ce.N","Eta_re.S","Eta_ce.S","val.param.N","val.param.S","lrng.re.N","lrng.ce.N","lrng.re.S","lrng.ce.S","alfa.N","alfa.S","MSPE.GDP.N","MSPE.Y_ce.N","MSPE.Y_re.N","MSPE.GDP.S","MSPE.Y_ce.S","MSPE.Y_re.S","MSPE.all","seq"
1.8102,2.2426,0.0028,0.0017,0.5156,0.7834,0.0357,0.0113,1.1695,1.0887,0,0,0,0,0.5054,0.5617,0.202519346673644,0.0350224590660795,0.0104588948176696,0.0674346741099835,0.106211233035636,0.00916399362615707,0.0718017668881949,6
