"epsilon.N","epsilon.S","Gamma_re","Gamma_ce","Eta_re.N","Eta_ce.N","Eta_re.S","Eta_ce.S","val.param.N","val.param.S","lrng.re.N","lrng.ce.N","lrng.re.S","lrng.ce.S","alfa.N","alfa.S","MSPE.GDP.N","MSPE.Y_ce.N","MSPE.Y_re.N","MSPE.GDP.S","MSPE.Y_ce.S","MSPE.Y_re.S","MSPE.all","seq"
2.1261,2.8123,0.0015,0.0011,0.6002,0.7007,0.4668,0.026,1.4263,0.85,0,0,0,0,0.572,0.6201,0.189034674628904,0.0312669642895908,0.0120964399463991,0.0477529894468384,0.11809822807132,0.00673876535005024,0.0674980102888504,13
