"Run.ID","time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","dS.lag","time.300yr","Are.N.300yr","Ace.N.300yr","Are.S.300yr","Ace.S.300yr","S.300yr","RelPrice_N.300yr","RelLabor_N.300yr","Labor.re_N.300yr","Price.re_N.300yr","Agg.demand.re.tech_N.300yr","Profits.re_N.300yr","Yre_N.300yr","sre_N.300yr","Labor.ce_N.300yr","Price.ce_N.300yr","Agg.demand.ce.tech_N.300yr","Profits.ce_N.300yr","Yce_N.300yr","sce_N.300yr","Y_N.300yr","RelPrice_S.300yr","RelLabor_S.300yr","Labor.re_S.300yr","Price.re_S.300yr","Agg.demand.re.tech_S.300yr","Profits.re_S.300yr","Yre_S.300yr","sre_S.300yr","Labor.ce_S.300yr","Price.ce_S.300yr","Agg.demand.ce.tech_S.300yr","Profits.ce_S.300yr","Yce_S.300yr","sce_S.300yr","Y_S.300yr","Delta.Temp.300yr","Gamma.re.t_N.300yr","Gamma.re.t_S.300yr","Gamma.ce.t_N.300yr","Gamma.ce.t_S.300yr","L_N.300yr","L_S.300yr","Consumption_N.300yr","Consumption_S.300yr","Utility.Consumer_N.300yr","Utility.Consumer_S.300yr","CO2.Concentration.300yr","Cost.S.Damage.300yr","policy.status.300yr","dS.lag.300yr","Y.Total_N","Y.Total_S","Consumption.Total_N","Consumption.Total_S","Utility.Consumer.Total_N","Utility.Consumer.Total_S","Y.Total_N.300","Y.Total_S.300","Consumption.Total_N.300","Consumption.Total_S.300","Utility.Consumer.Total_N.300","Utility.Consumer.Total_S.300","Policy.Start.Time","Policy.Duration","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","epsilon","alfa","Eta.re","Eta.ce","Gamma.re","Gamma.ce","Nu.re","Nu.ce","k.re","k.ce","labor.growth_N","labor.growth_S","lambda.S","sigma.utility","rho","Yre.0_N","Yce.0_N","Yre.0_S","Yce.0_S","size.factor","TimeStep","EndTime","Climate.Model","Beta.Delta.Temp","CO2.base","CO2.Disaster","Delta.Temp.Disaster","qsi","Delta.S","S.0","Future.ID","policy.name"
1,2112,156.653289357198,311.651611116229,46.7153117302483,125.965392059659,677.508225946485,1.58543705653971,1.34269004081374,0.573140286346782,1.87446276576765,229.33972516206,1.01414026466663,122.34957628947,0.564349995860544,0.426859713653218,1.18230033670258,170.806156440297,0.755304823778991,144.469346018011,0.435650004139456,376.906025296095,1.9437062641166,0.893320046538256,1.88730911748724,2.18586231066052,283.270920304477,1.2526240095864,129.592298162129,0.46267260353557,2.11269088251276,1.12458469214944,317.099030075718,1.40221191099483,281.969897233476,0.53732739646443,568.287414804813,3.81274682162183,0.25,0.25,0.25,0.25,1,4,333.330138789598,125.726781802103,0.000720793677323026,0.000717108542165318,620.707974053515,0.971923635447368,1,-3.0354865506685,2312,290.354400017145,457.061841736134,126.018001642237,212.950107956882,-245.959030468681,1.35525553890485,1.83751712543743,0.647579219510142,1.6842557928451,409.396172451492,1.8103498745805,243.072444334554,0.695325192307446,0.352420780489858,1.24275883366329,222.798561593831,0.985215239367921,179.277391203156,0.304674807692554,595.009485894443,1.42120371818606,1.67092008116044,2.50238873554685,1.73776293221655,719.419465539163,3.18127287661418,413.991720160314,0.782001420202508,1.49761126445315,1.22274020957005,430.552887388566,1.90390486803224,352.121312457665,0.217998579797492,1082.26795159921,7.5,0.25,0.25,0.25,0.25,1,4,526.163479356907,239.258990591346,-100,-100,1544.17523046868,0,1,-5.78575075348149,7100.29105841754,9516.85185280607,6285.96789943449,2107.5100790222,3.28211836079104,3.25372133311028,26364.1428784073,42587.8595984326,23321.3195991404,9420.66802328456,-896.716226913337,-896.744631804418,10.0876357444298,300,0.5,0,0,0,0,0.49999375,0,0,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.015,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,1,"Nordhaus"
2,2112,156.653289357198,311.651611116229,46.7153117302483,125.965392059659,677.508225946485,1.58543705653971,1.34269004081374,0.573140286346782,1.87446276576765,229.33972516206,1.01414026466663,122.34957628947,0.564349995860544,0.426859713653218,1.18230033670258,170.806156440297,0.755304823778991,144.469346018011,0.435650004139456,376.906025296095,1.9437062641166,0.893320046538256,1.88730911748724,2.18586231066052,283.270920304477,1.2526240095864,129.592298162129,0.46267260353557,2.11269088251276,1.12458469214944,317.099030075718,1.40221191099483,281.969897233476,0.53732739646443,568.287414804813,3.81274682162183,0.25,0.25,0.25,0.25,1,4,333.330138789598,125.726781802103,0.60541226903674,0.602317033731929,620.707974053515,0.971923635447368,1,-3.0354865506685,2312,290.354400017145,457.061841736134,126.018001642237,212.950107956882,-245.959030468681,1.35525553890485,1.83751712543743,0.647579219510142,1.6842557928451,409.396172451492,1.8103498745805,243.072444334554,0.695325192307446,0.352420780489858,1.24275883366329,222.798561593831,0.985215239367921,179.277391203156,0.304674807692554,595.009485894443,1.42120371818606,1.67092008116044,2.50238873554685,1.73776293221655,719.419465539163,3.18127287661418,413.991720160314,0.782001420202508,1.49761126445315,1.22274020957005,430.552887388566,1.90390486803224,352.121312457665,0.217998579797492,1082.26795159921,7.5,0.25,0.25,0.25,0.25,1,4,526.163479356907,239.258990591346,-100,-100,1544.17523046868,0,1,-5.78575075348149,7100.29105841754,9516.85185280607,6285.96789943449,2107.5100790222,16.4955944621285,16.3780696655117,26364.1428784073,42587.8595984326,23321.3195991404,9420.66802328456,-870.593256571815,-870.763755936711,10.0873761330067,300,0.5,0,0,0,0,0.49999375,0,0,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.001,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,2,"Nordhaus"
3,2112,278.931774725311,280.423359408281,86.0609448348759,121.577796904838,796.522536179446,1.00357966405924,39.1309033320742,0.97508154771087,1.08200667900873,305.934456552881,1.35284216687684,282.747290278431,0.788893726898165,0.0249184522891305,1.07814727396156,7.8182313849657,0.0345722191843183,7.25154306260801,0.211106273101835,294.393021887271,1.26046928390786,0.886647765037271,1.87983741632823,1.27701184096652,233.037754151956,1.03049294885995,182.486760636126,0.467112072986821,2.12016258367177,1.01312412549029,262.830137672721,1.16223486878877,259.425406087854,0.532887927013179,476.563931399436,2.7490190614245,0.25,0.25,0.25,0.25,1,4,260.225354170839,105.640979494932,0.000720211239231473,0.000716093229867286,501.693663820554,0.987301531960155,1,-1.23160014347119,2312,665.554575783298,319.464780853204,314.547241128919,143.934520476454,882.59285910442,0.611547703655731,3377.64100157342,0.999704023008205,1.00132230747938,666.671159707181,2.94801986822515,665.790779579642,0.950128477376182,0.000295976991794719,1.63735764437286,0.197377743637237,0.000872804382363863,0.120546506327173,0.0498715226238177,666.107839081365,0.592271707167751,794.058765125458,3.99496892534809,1.00099247982877,1258.46833645037,5.56494698378352,1257.22057039394,0.996158099269373,0.00503107465190804,1.69008998355758,1.58485541841671,0.0070082306602387,0.937734341860688,0.00384190073062685,1259.3615248781,1.80852230502869,0.25,0.25,0.25,0.25,1,4,593.485855352971,280.535433070897,3.77332913785764e-10,3.76618919250794e-10,415.623340895581,0.99504628659422,1,0.9999999999999,5463.30819620946,8113.55299079755,4818.30559376303,1800.14577428138,3.27891415293012,3.24682422998584,23407.7892263671,38993.0830599912,20778.6772568436,8665.78354793466,3.28056775458109,3.2484688220251,10.7656751534676,300,0.447600267095038,0,0,0,0,0.216897930684776,0,0,10,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.015,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,3,"Nordhaus"
4,2112,279.963481485737,279.389957233261,90.0110165443256,117.895375549238,825.736383156594,0.998626995025203,57.723819696031,0.982971134964036,1.07932031264841,308.404201192528,1.36376337767336,285.73927274265,0.792512588036193,0.0170288650359641,1.0808042622773,5.34275456504021,0.0236256606866078,4.94331374469489,0.207487411963807,293.991893732284,1.19818737579631,1.47935982235074,2.38668031806392,1.22230658578993,289.874189681412,1.2818236667712,237.153422104878,0.602370443181996,1.61331968193608,1.02012974805179,195.945695767777,0.866471866685112,192.079190065761,0.397629556818004,463.340712650789,2.44922250749453,0.25,0.25,0.25,0.25,1,4,259.824850250285,102.608731781343,0.60492650489175,0.601310119788512,472.479816843406,0.990264515107326,1,-0.494878085470205,2312,669.045149253004,317.798053157318,322.953466993999,132.414083465001,985.255972461385,0.607276101025435,5075.85335979612,0.999803027598174,1.00124186665594,670.153597475397,2.96341920803621,669.322388319267,0.950866630361375,0.000196972401826504,1.64874241710692,0.13202776951427,0.000583826796792104,0.0800778630696856,0.0491333696386255,669.54191604325,0.550265307171492,1627.97331794018,3.99754446561159,1.00051287976815,1292.00923582062,5.71326484079878,1291.34693010651,0.996697460008756,0.00245553438840727,1.81823725161059,0.793630473904422,0.00350943395560535,0.436483452971513,0.00330253999124397,1292.42550652684,0.390841850308333,0.25,0.25,0.25,0.25,1,4,596.547811454079,287.909818596841,0.223590167662535,0.223187620213447,312.960227538615,0.999797502393451,1,1.0000000000001,5437.23601730034,8008.66831852167,4792.59518131464,1775.83244030765,16.4782599818661,16.3476301411648,23446.7269327401,39707.6111085823,20810.8904070621,8827.27871681609,31.6153444649868,31.4237985204267,10.4965525115594,300,0.49829895893033,0,0,0,0,0.223713207879481,0,0,10,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.001,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,4,"Nordhaus"
5,2112,156.65327287494,311.651578928817,46.7152980386161,125.965385192864,336.794893824069,1.58543705859492,1.34269003733267,0.573140285712498,1.87446276750597,229.339701095735,1.01414015824534,122.349563336955,0.564349988701192,0.426859714287502,1.18230033626638,170.806138959169,0.755304746477444,144.46933128562,0.435650011298808,376.905986168444,1.94370657480663,0.893319760954406,1.88730879881398,2.18586258693142,283.27084288778,1.25262366724976,129.592246365973,0.462672502255984,2.11269120118602,1.12458465452733,317.099044786762,1.40221197604706,281.969919747873,0.537327497744016,568.287358463803,4.8883246103114,0.25,0.25,0.25,0.25,1,4,333.330104186464,125.726769424011,0.000720729840401883,0.000716939296079642,634.074806175931,0.944896035005055,1,-3.32418726384648,2312,290.354365038013,457.061802870952,126.017957381675,212.950134805704,-759.708501434293,1.35525557108315,1.83751703817985,0.647579208672714,1.68425581873773,409.396125673684,1.81034966772903,243.072412824144,0.695325162423122,0.352420791327286,1.24275882326139,222.798546716721,0.985215173581341,179.277380732674,0.304674837576878,595.00942780932,1.42120417267859,1.67091901246024,2.50238813631586,1.73776330391657,719.419270259591,3.18127201308791,413.991519235193,0.782001153503441,1.49761186368414,1.22274008008388,430.553045895579,1.90390556895025,352.121479379364,0.217998846496559,1082.267917505,7.5,0.25,0.25,0.25,0.25,1,4,526.163427986005,239.258983068926,-100,-100,1730.57820143429,0,1,-7.43125126063982,7100.29034689419,9516.85075689345,6285.96726968129,2107.50983771908,3.28207900991561,3.25359057482539,26364.140225096,42587.8564428512,23321.3172522917,9420.66733024256,-2396.71627156028,-2396.74476820441,10.0873510709391,300,0.5,0,0,0,0,0.49999375,0,0,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.015,45.55074,193.2,27.82166,257.54634,4,5,300,"MIROC-ESM-CHEM",6.130331874,285.6500417,970.869657,7.5,0.010039094,0.002779791,589.8958142,5,"Nordhaus"
6,2112,156.65661042853,311.644939204855,46.7186264512727,125.9593289481,336.860314966051,1.58539179674103,1.34276670419562,0.573154254664318,1.87442448478826,229.343185855954,1.01415556785503,122.353921279395,0.564361558454855,0.426845745335682,1.18230994296891,170.798981788382,0.755273097468224,144.462103870569,0.435638441545145,376.902377542677,1.94355118456587,0.893462611549756,1.88746818891444,2.18572441241511,283.28822094189,1.25270051300504,129.608389480754,0.46272596018611,2.11253181108556,1.12460347315388,317.067795876217,1.40207379336463,281.937414782315,0.53727403981389,568.272721621652,4.88769207609435,0.25,0.25,0.25,0.25,1,4,333.326895486209,125.72348784754,0.605358674825892,0.602174859165072,634.009385033949,0.944916884310795,1,-3.32361101919085,2312,290.36598973535,457.043504534283,126.035037308371,212.921566028719,-759.383051439135,1.35518286690987,1.83771420528405,0.647603695207248,1.68419731705227,409.406771663087,1.81039674429417,243.087177207742,0.6953521009314,0.352396304792752,1.24278232715016,222.780435872947,0.98513508743017,179.259417362176,0.3046478990686,595.002530251919,1.42094739275779,1.67152297179264,2.50272670598975,1.73755330651614,719.484338641966,3.18155974547477,414.079001745599,0.782138102644274,1.49727329401025,1.22281325499593,430.436404873545,1.90338978235082,352.005020484486,0.217861897355726,1082.21909317766,7.5,0.25,0.25,0.25,0.25,1,4,526.157343351245,239.248181052204,-100,-100,1730.25275143913,0,1,-7.42900699609504,7100.2355976919,9516.65876217089,6285.91856537839,2107.46674490671,16.4950447549791,16.3764799264922,26363.8701320957,42586.4255002427,23321.077682111,9420.34810929717,-2375.61884692836,-2375.77683249312,10.0705501827978,300,0.5,0,0,0,0,0.49999375,0,0,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.001,45.55074,193.2,27.82166,257.54634,4,5,300,"MIROC-ESM-CHEM",6.130331874,285.6500417,970.869657,7.5,0.010039094,0.002779791,589.8958142,6,"Nordhaus"
7,2112,278.998363823747,280.356429258448,92.895765610216,115.120348056699,506.002073991062,1.00325870948305,40.1035447542891,0.975671198044406,1.08183098966988,306.118338125432,1.35365529119066,282.963180985269,0.789165282477719,0.0243288019555941,1.07831706761591,7.63319901023693,0.0337540060232677,7.07880755992615,0.210834717522281,294.359309318177,1.15455502993082,2.21159032168102,2.75451113020346,1.18607596890781,330.108062551608,1.45973785260321,278.319493190294,0.689909866762407,1.24548886979654,1.02730137426094,149.262754188892,0.660039899023281,145.295974412839,0.310090133237593,455.230065285869,2.98538220959508,0.25,0.25,0.25,0.25,1,4,260.191766924103,100.756645835707,0.000720203121340608,0.000715737155236884,464.867626008938,0.984588811795511,1,-0.148318023011597,2312,665.787100012838,319.353207347198,324.436043979267,127.102673958364,682.177947394969,0.611261520007321,3466.21658377646,0.999711584212916,1.00131677788619,666.903621320045,2.94904781347724,666.02661220548,0.950178205181127,0.000288415787083831,1.63811518492804,0.19240102434495,0.000850797329653368,0.117452683495759,0.0498217948188733,666.336349424751,0.533736797346022,2293.46497232429,3.99825667419279,1.00038996378244,1297.93365466888,5.73946262094578,1297.42770485364,0.996785808595089,0.00174332580721335,1.87431327342771,0.565926957826393,0.00250252900750831,0.301938297001673,0.00321419140491142,1298.20217583153,0.0649339094282943,0.25,0.25,0.25,0.25,1,4,593.689592591447,289.198892848094,3.77336299453694e-10,3.76665981183945e-10,288.691752605031,0.999994562604205,1,1,5461.43456846495,7929.05720150126,4816.45319736614,1757.23972616691,3.27886718506721,3.24652165444136,23410.1468393461,39908.9953468852,20780.5877186781,8872.74432175906,3.28052078472992,3.24816562915646,10.7630352436685,300,0.450741119978823,0,0,0,0,0.232093430617953,0,0,10,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.015,45.55074,193.2,27.82166,257.54634,4,5,300,"MIROC-ESM-CHEM",6.130331874,285.6500417,970.869657,7.5,0.010039094,0.002779791,589.8958142,7,"Nordhaus"
8,2112,280.026884726346,279.326676890644,103.944606824162,103.157584397997,598.450132739343,0.998323971556959,55.3221000472163,0.982244980226915,1.07915766995382,308.176839784745,1.36275798552814,285.571653118985,0.79218140101521,0.0177550197730851,1.08096940542337,5.57059185247346,0.0246331571716376,5.15332980242092,0.20781859898479,294.139131819485,0.994920698355665,12.030087483874,3.69301817774053,1.07734469776284,429.016476029468,1.89711085700231,398.216538235478,0.850612576390953,0.306981822259474,1.082844793101,35.6619581199682,0.1576971788065,32.9335823076187,0.149387423609047,445.435992217856,1.62609387368896,0.25,0.25,0.25,0.25,1,4,259.972036514192,98.7081276847457,0.604941587238175,0.601110146574262,372.419567260657,0.996068834783531,1,1,2312,669.154550519462,317.74607151891,332.384368292385,111.451700419413,798.450132739344,0.607143032222844,4860.97083241544,0.999794322089854,1.00123943177711,670.254911071013,2.96386721675602,669.42520420053,0.950886347195606,0.000205677910145585,1.64909976502805,0.137884989270335,0.00060972742255342,0.0836122787683434,0.0491136528043938,669.653437050263,0.480893483636006,8354.58631279557,3.99952127835794,1.000152732754,1329.6814091817,5.8798511914015,1329.47835429127,0.997210633217215,0.000478721642055744,2.07978017333882,0.159155864742844,0.000703787233892854,0.0765253303128376,0.00278936678278496,1329.70406595169,0,0.25,0.25,0.25,0.25,1,4,596.647661559298,296.221107104533,0.22359030653284,0.223209603929689,285.65,1,1,1.00000000000009,5441.17043362204,7624.49383862156,4796.59694940781,1686.95065167036,16.478273689652,16.3381465491568,23454.6058407091,40817.1431354916,20818.6002816287,9077.02360896875,31.6156232511539,31.4191660598593,10.2247473849399,300,0.491537632094648,0,0,0,0,0.276546084882347,0,0,10,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.001,45.55074,193.2,27.82166,257.54634,4,5,300,"MIROC-ESM-CHEM",6.130331874,285.6500417,970.869657,7.5,0.010039094,0.002779791,589.8958142,8,"Nordhaus"
9,2112,184.347461864716,264.832775744535,47.9329574557499,122.50855941509,682.959837480074,1.23118212103007,1.89153968533201,0.65416348768349,1.58613032728843,280.927840723528,3.72673870672317,159.41272944884,0.95833887495151,0.34583651231651,1.28829870105764,133.673835497799,0.591105700571267,103.759970718016,0.0416611250484897,369.37912534987,1.87519561545292,0.869888158976471,1.86083462756965,2.12517260386395,274.783137124992,1.21509103236671,129.299209215001,0.454688432539256,2.13916537243035,1.13330715278504,315.883294064271,1.39683592635221,278.726992314489,0.545311567460744,563.709504329529,3.76866437096895,0.25,0.25,0.25,0.25,1,4,196.94746702199,124.846482493254,0.00071925140641365,0.000717071840748823,615.256362519926,0.972742971856777,1,-2.59537531494009,2312,495.861392993568,267.635106687371,203.985211032343,158.131949498591,217.376687981808,0.638955487132887,7.02293824524598,0.875357385357845,1.18670304395718,655.785893514513,8.69953887941194,497.378604819903,0.999758377722665,0.124642614642155,1.85725464113648,84.0446952154965,0.371645642242925,45.2521120981388,0.000241622277335041,655.691104721833,0.843163953963832,4.30261526228687,3.24565524705352,1.30802349109789,988.448665976592,4.37092000094849,755.681127062125,0.966269647483256,0.754344752946476,1.55132757389437,229.732059624412,1.01587516765915,148.087395267336,0.0337303525167445,1168.74816718224,6.58427543873175,0.25,0.25,0.25,0.25,1,4,278.002999593378,259.022071541073,3.76358552443654e-10,3.76240250423315e-10,1080.83951201819,0.842169970836317,1,-1.5558016523161,7098.19314429851,9546.90866050851,4314.16003414813,2116.30976962556,3.28020634158401,3.25386003557004,26659.0249202549,42583.6854978856,13401.7433159586,9431.58918725558,3.28185744979664,3.25550678524796,10.8975021753922,297.460971143937,0.420648659564523,1.99995972807795,0,0.0999490684746032,0,0.451617490373848,0,0,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.015,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,1,"Nordhauds+TechnologyPolicy"
10,2112,176.7075860222,276.282719127344,48.8256106979703,121.724693393382,656.278712894951,1.3031491485425,1.02559816589836,0.506318668314703,1.642619159558,219.509472747491,2.91189634076747,120.310795421216,0.886935239591012,0.493681331685297,1.26049973742083,192.692249490759,0.852085127248138,152.869726006477,0.113064760408988,385.417921763957,1.84420745605204,0.992325679279683,1.99229611825001,2.09788015409793,293.948491875412,1.29984023107307,140.116913400045,0.497486886859942,2.00770388174999,1.13755106412428,296.221792918617,1.30989276828613,260.403073110971,0.502513113140058,557.720239114467,3.98079874654931,0.25,0.25,0.25,0.25,1,4,241.08464265934,123.362673775099,0.604686207723504,0.602204549143132,641.937487105049,0.968625702993326,1,-2.9525485920233,2312,455.040348828996,291.644345443298,190.45050341449,160.707007357419,69.6243029102308,0.742264085045303,1.81502706371268,0.644763628424545,1.24537382819302,407.088513353251,1.80014540604808,326.880575243754,0.691756624562581,0.355236371575455,1.67780423879327,224.287847543464,0.991800861837199,133.679390215857,0.308243375437419,631.376360896716,0.89246111253358,1.25551352899136,2.22656794180758,1.34033086862337,656.578659564444,2.90339083259397,489.863118827372,0.643566631792802,1.77343205819242,1.50183671848552,522.956260050754,2.31251258194443,348.211129488239,0.356433368207198,1179.5349196152,7.22455108455661,0.25,0.25,0.25,0.25,1,4,562.619475195063,262.770891717276,0.223412221199422,0.222780667888805,1228.59189708977,0.719252603121758,0,-4.70978504126247,7350.5862309926,9451.45632381099,5010.52582446312,2092.88026261582,16.4817362031101,16.3770594220316,27209.1848563781,42118.8081015508,16572.6784970794,9322.95434148354,31.5994075845399,31.4551942932107,10.3727577303225,275.888119251371,0.203155687120312,1.9998801605136,0,0.0996979985101251,0,0.5,0,0,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.001,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,2,"Nordhauds+TechnologyPolicy"
