"Run.ID","time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","dS.lag","time.300yr","Are.N.300yr","Ace.N.300yr","Are.S.300yr","Ace.S.300yr","S.300yr","RelPrice_N.300yr","RelLabor_N.300yr","Labor.re_N.300yr","Price.re_N.300yr","Agg.demand.re.tech_N.300yr","Profits.re_N.300yr","Yre_N.300yr","sre_N.300yr","Labor.ce_N.300yr","Price.ce_N.300yr","Agg.demand.ce.tech_N.300yr","Profits.ce_N.300yr","Yce_N.300yr","sce_N.300yr","Y_N.300yr","RelPrice_S.300yr","RelLabor_S.300yr","Labor.re_S.300yr","Price.re_S.300yr","Agg.demand.re.tech_S.300yr","Profits.re_S.300yr","Yre_S.300yr","sre_S.300yr","Labor.ce_S.300yr","Price.ce_S.300yr","Agg.demand.ce.tech_S.300yr","Profits.ce_S.300yr","Yce_S.300yr","sce_S.300yr","Y_S.300yr","Delta.Temp.300yr","Gamma.re.t_N.300yr","Gamma.re.t_S.300yr","Gamma.ce.t_N.300yr","Gamma.ce.t_S.300yr","L_N.300yr","L_S.300yr","Consumption_N.300yr","Consumption_S.300yr","Utility.Consumer_N.300yr","Utility.Consumer_S.300yr","CO2.Concentration.300yr","Cost.S.Damage.300yr","policy.status.300yr","dS.lag.300yr","Y.Total_N","Y.Total_S","Consumption.Total_N","Consumption.Total_S","Utility.Consumer.Total_N","Utility.Consumer.Total_S","Y.Total_N.300","Y.Total_S.300","Consumption.Total_N.300","Consumption.Total_S.300","Utility.Consumer.Total_N.300","Utility.Consumer.Total_S.300","Policy.Start.Time","Policy.Duration","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","epsilon","alfa","Eta.re","Eta.ce","Gamma.re","Gamma.ce","Nu.re","Nu.ce","k.re","k.ce","labor.growth_N","labor.growth_S","lambda.S","sigma.utility","rho","Yre.0_N","Yce.0_N","Yre.0_S","Yce.0_S","size.factor","TimeStep","EndTime","Climate.Model","Beta.Delta.Temp","CO2.base","CO2.Disaster","Delta.Temp.Disaster","qsi","Delta.S","S.0","Future.ID","policy.name"
11,2112,274.962163566793,284.471816334005,92.8225280776711,115.185949368968,714.947212807693,1.01566492166923,1.91208230637951,0.65660311255307,1.08878204206339,211.800405679234,2.59851455867719,190.310028893329,0.892766541100439,0.34339688744693,1.0719894118958,108.36674822642,0.479197760657231,101.089382995654,0.107233458899561,313.226163545577,1.15560628752519,2.5134903878229,2.86153096821803,1.18692410571887,343.029028200581,1.51687436270297,289.006707798577,0.713691554194072,1.13846903178197,1.02710076825625,136.475170091142,0.603493202143029,132.874177791573,0.286308445805928,452.449813897099,3.50186888256737,0.25,0.25,0.25,0.25,1,4,194.762986919728,100.057951675783,0.00071922697578899,0.000715631728081521,583.268987192307,0.977326764961406,1,-1.08655727128735,2312,735.27661672402,289.171780579258,345.732865591054,125.970180979382,853.54833403101,0.53126288895195,652.342008676506,0.998469408079199,1.00037401841838,759.002280183402,9.31196741007529,742.260779877656,0.999909215753892,0.00153059192080076,1.88301129106132,1.13826549448664,0.00503341001661992,0.604492123807223,9.07842461078667e-05,743.628838542255,0.508420611459857,4069.65839542926,3.99901735797715,1.00025195796703,1383.1116958203,6.11611991891735,1382.76329759095,0.997794552721961,0.000982642022846084,1.96737098264949,0.339859408684941,0.00150285830520481,0.172748003138304,0.00220544727803929,1383.2348298518,2.14606431700586,0.25,0.25,0.25,0.25,1,4,361.27365011062,308.144238871842,3.76919112967988e-10,3.76737412545407e-10,444.66786596899,0.992771842397557,1,0.999999999999848,5934.90302257824,7903.81662782442,4259.85051245011,1750.3611673839,3.27856198470312,3.24659420518253,25331.9701301719,40885.6070397637,14081.950204927,9088.74163716822,3.28021289544343,3.24823794392053,13.4906892663572,299.853053744409,0.0819970240721372,1.77446741475304,0,0.0216914777895687,0,0.248983293876129,0,0,10,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.015,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,3,"Nordhauds+TechnologyPolicy"
12,2112,298.56932635579,261.979322146051,108.526167060751,99.9612620208523,939.781299628247,0.882429801372877,98.8108639216423,0.989981050551921,1.03171273725471,366.888360406417,2.78113505140616,317.428915322885,0.940837298515285,0.0100189494480787,1.16917259100903,3.31436688349646,0.0146561303588213,2.83479694014728,0.059162701484715,322.481756990186,0.946409667672526,22.6132832796832,3.83060381935783,1.05427686455446,449.844498030304,1.98921237029,426.6853548194,0.870032463655737,0.169396180642172,1.11397516378632,19.8929316219403,0.08796654363222,17.8576078431818,0.129967536344263,454.023623820101,1.06879673169444,0.25,0.25,0.25,0.25,1,4,219.939056517257,100.717304432743,0.60452116655002,0.601247440883251,358.434900371754,0.998390843349282,1,0.999999999999963,2312,796.505399242223,266.942645546336,381.066881444155,105.863217757805,1139.78129962825,0.463047060492929,32756.690112783,0.999969472817022,1.00010869131714,943.780014736076,7.15416448995968,842.354535448318,0.999218919350872,3.05271829777085e-05,2.15984243643075,0.0257182911085245,0.000113726283281895,0.0119074848584905,0.000781080649127741,842.394950771723,0.423943911670197,31138.7024288343,3.99987154662094,1.00004914142498,1524.33037223803,6.74058890603656,1524.25546815229,0.99881918918457,0.000128453379062998,2.35891851232188,0.0489529188225424,0.000216469807033282,0.0207522720970798,0.00118081081542976,1524.32616879499,0,0.25,0.25,0.25,0.25,1,4,579.540779027138,339.580315071352,0.223579226261311,0.223306143265331,289.415,1,1,1.00000000000014,5746.74648120801,7591.01218311784,4051.95022590132,1679.00563673432,16.4646674403295,16.3373147163827,27439.8744878236,44174.3746535332,18959.182918503,9825.91499217444,31.5973635953516,31.42488217693,11.2822511611055,299.999987006274,0.414466348470568,0.714231244341442,0,0.107370278117338,0,0.299893025350017,0,0,10,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.001,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,4,"Nordhauds+TechnologyPolicy"
13,2112,190.959005569109,255.663504439688,50.9537574367113,118.229807431071,386.585356907039,1.15243490287617,2.5412124319281,0.717610841139082,1.52581329308904,328.138131203767,5.80405285122642,182.799175224466,0.995124788637199,0.282389158860918,1.32399087296038,109.757613341903,0.485348166197897,82.8990709705501,0.004875211362801,366.589731192833,1.75759583124539,1.09253598301502,2.08844386310786,2.02216297711415,304.397473486797,1.34604562775862,150.53063325351,0.528471125423229,1.91155613689214,1.15052786378157,278.61551309895,1.23203779892356,242.163203404038,0.471528874576771,550.247975933103,4.38699105498033,0.25,0.25,0.25,0.25,1,4,95.8914464864277,121.689465423479,0.000715166142114081,0.000716832302458492,584.284343092961,0.959379170641046,1,-2.18605811278279,2312,518.628027190003,255.886504145053,223.546083921217,143.694975643022,11.9478177474364,0.590400181560018,9.68235077706309,0.906387646233526,1.16128048910937,748.92087510438,13.2467882490417,548.173115632849,0.999997638134165,0.0936123537664741,1.96693789294054,65.7467136335061,0.290731967687364,33.4259225314003,2.36186583502107e-06,680.371606022842,0.743720797390255,6.10174318346755,3.43675800480764,1.24624260257415,1067.10328579734,4.71873072979582,856.256465308763,0.981023393295221,0.563241995192359,1.67568610014305,174.884988389648,0.773341418659024,104.366198642287,0.0189766067047785,1190.67371614398,7.42409154214875,0.25,0.25,0.25,0.25,1,4,82.6676761479496,263.855298271254,3.70360505244009e-10,3.75587921354282e-10,958.921882252564,0.600621161068234,1,-1.35420627151414,7018.2798547671,9368.37165167448,2573.12001655548,2073.77756055251,3.27358530973254,3.25320327082454,26928.9532230015,42324.2487945091,5953.80101927595,9365.49232575238,3.27522618712605,3.25484944369345,9.0405573577831,299.999998294659,0.5,2.99996249999986,0,0.15,0,0.5,0,0,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.015,45.55074,193.2,27.82166,257.54634,4,5,300,"MIROC-ESM-CHEM",6.130331874,285.6500417,970.869657,7.5,0.010039094,0.002779791,589.8958142,5,"Nordhauds+TechnologyPolicy"
14,2112,189.806118715548,257.216382949541,50.7984797630218,118.467815472731,385.402622668657,1.16182438035719,2.50030394288809,0.71431052379557,1.53291744421947,326.915735653387,4.97628897508836,181.27419474104,0.988847070099861,0.28568947620443,1.31940547137442,111.137838299932,0.491451520962299,84.2332707504688,0.0111529299001389,366.848089217569,1.76356826584989,1.08514862976317,2.08167152072305,2.02735616710848,303.645935430721,1.34272232647465,149.77434175456,0.52631559351371,1.91832847927695,1.14957623493609,279.819673639538,1.23736259683404,243.411150244503,0.47368440648629,550.721277485941,4.39938780166215,0.25,0.25,0.25,0.25,1,4,137.270506870701,121.795468164547,0.6026739363594,0.60208784004804,585.467077331343,0.959065378831906,1,-2.21491765952766,2312,514.77084735623,257.803834935079,221.621994057719,144.568626632263,0.288293643408498,0.5963356640788,9.49056811762754,0.904676277891978,1.16430933357605,744.837535087727,11.3378660304651,543.766065054235,0.99998399952623,0.0953237221080217,1.95243954656751,66.7095896660435,0.294989805503244,34.1673009970128,1.60004737695951e-05,677.647746530572,0.751084850224841,5.98267998470051,3.42715404275088,1.25065121126446,1060.53718022281,4.68969541094525,847.987968724354,0.980272494542396,0.572845957249115,1.66512639802291,177.267910524199,0.783878700338008,106.45913171197,0.0197275054576042,1186.1286308115,7.49818068638658,0.25,0.25,0.25,0.25,1,4,174.89362099387,262.832914107287,0.220322788364697,0.221541636138109,970.581406356592,0.351529078206229,1,-1.41505140105725,7023.56413485588,9371.98471110706,3229.44684995881,2074.58651756271,16.4393393977843,16.3746636327586,26893.6139942509,42281.6623721884,9156.4072422885,9355.86084240959,31.4954485318638,31.4470298712106,9,300,0.5,2.44231832304345,0,0.15,0,0.5,0,0,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.001,45.55074,193.2,27.82166,257.54634,4,5,300,"MIROC-ESM-CHEM",6.130331874,285.6500417,970.869657,7.5,0.010039094,0.002779791,589.8958142,6,"Nordhauds+TechnologyPolicy"
15,2112,286.897801205998,272.637085597982,103.734307173398,103.891549708717,492.875038147455,0.963217313937003,4.43325135715946,0.815948143337361,1.06167816622303,259.8362654176,3.20251218434263,242.29367330644,0.950070640214101,0.184051856662639,1.10222080818251,58.0246600157238,0.25658504658953,52.643408276244,0.0499293597858987,311.327338562749,1.0010153455446,12.6976286456531,3.70797865064992,1.08060916870792,431.828547272581,1.90954583603935,399.615846114759,0.853104401856528,0.292021349350085,1.07951308990175,34.0085979298514,0.150386020045803,31.5036457158169,0.146895598143472,444.991375183096,3.15609279817977,0.25,0.25,0.25,0.25,1,4,173.75351115672,98.5654275176378,0.000718789683295166,0.000715558550550366,477.994661852545,0.982402798115254,1,0.502066662446513,2312,773.027327436555,275.050086231564,368.124427938141,110.78849359087,687.275132225266,0.498740875090598,1657.16675929014,0.999396924347689,1.00021196488045,784.485411492902,9.66887391452977,776.475971741451,0.999936651850947,0.00060307565231141,2.00547421483903,0.468655645561375,0.0020723952646724,0.233688193093518,6.33481490525112e-05,777.060169275551,0.447295998907874,17878.6251251934,3.99977628166295,1.00007961122537,1472.59031540187,6.51179437470709,1472.47309001485,0.998515853473158,0.000223718337045208,2.23583401968089,0.0823659708221519,0.000364222322975556,0.0368390363940824,0.00148414652684159,1472.59118770526,0,0.25,0.25,0.25,0.25,1,4,380.730395505649,328.054283175943,3.76980196219823e-10,3.76820787829184e-10,285.65,1,1,1.00000000000002,5857.56373199894,7623.10092731458,3914.80126073324,1685.61800554362,3.27809844707152,3.24595615945546,25963.9058354569,42866.5898174019,13935.4002918407,9532.65021536322,3.27974864516918,3.24760030425895,13.1863549206652,297.943808641127,0.122080688402115,1.78722665702026,0,0.01,0,0.290532434198185,0,0,10,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.015,45.55074,193.2,27.82166,257.54634,4,5,300,"MIROC-ESM-CHEM",6.130331874,285.6500417,970.869657,7.5,0.010039094,0.002779791,589.8958142,7,"Nordhauds+TechnologyPolicy"
16,2112,297.07334007481,263.298573714616,107.415662636685,101.046985278026,605.025953881979,0.874744722652785,85.0912177863345,0.988384413350014,1.02956914807066,389.678107493628,2.58472411727654,322.368050179811,0.928738831131004,0.0116155866499862,1.17699383764026,3.90052237379228,0.0172481099369095,3.31397008977753,0.0712611688689961,328.193056328903,0.959876483588831,17.6500233631264,3.78552305688214,1.06015700531197,443.669382310375,1.96190600857648,418.494034456546,0.864215138463746,0.214476943117859,1.10447231850936,25.1370422113587,0.111156000658628,22.7593229726976,0.135784861536254,452.46324578444,1.51688342755673,0.25,0.25,0.25,0.25,1,4,235.961952981403,100.352556538506,0.604704373791422,0.601214696595713,365.843746118021,0.996616169532974,1,1.00000000000001,2312,788.473189467459,269.661991198462,377.351062048289,107.180018997073,805.025953881979,0.462169707942258,26521.8262277746,0.999962296627388,1.00010685261507,1001.99930057861,6.64623366798225,853.340819363826,0.998702595594451,3.77033726124105e-05,2.16393856072458,0.0321784779725377,0.000142293229594562,0.0148703288330714,0.00129740440554893,853.390245824817,0.430285518135718,24147.5395120238,3.99983435851274,1.00005616561063,1509.46827196801,6.67486869864256,1509.38349652225,0.998739004851403,0.000165641487262961,2.32416877505787,0.0625102309581645,0.000276420241297004,0.0268957365011532,0.0012609951485969,1509.47269425812,0,0.25,0.25,0.25,0.25,1,4,617.320400797006,336.271198019162,0.223602876985802,0.223299653015351,285.65,1,1,1,5839.83753999926,7620.12518663804,4311.93406663545,1686.05597536041,16.4698267130205,16.3377298213454,27840.4004352426,43875.0393690877,20213.4877383908,9759.596164986,31.6055456609895,31.4245088699702,10.4719254200579,292.798031862145,0.382552627355609,0.49999375,0,0.148270861497508,0,0.284305508010093,0,0,10,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.001,45.55074,193.2,27.82166,257.54634,4,5,300,"MIROC-ESM-CHEM",6.130331874,285.6500417,970.869657,7.5,0.010039094,0.002779791,589.8958142,8,"Nordhauds+TechnologyPolicy"
17,2112,181.053559889404,269.650870553893,46.819677156049,124.19620584584,651.718559437855,1.26113644971275,1.43415875427905,0.589180451668535,1.60949220091123,254.121849253324,3.31733313724951,142.056456918573,0.931652948826264,0.410819548331464,1.27622368006081,159.423605522989,0.704971183622656,124.918231822334,0.0683470511737356,377.299664150948,1.88979338276385,0.760503006811258,1.72792208560605,2.13806431838195,271.782536875601,1.20182237806391,120.676118555099,0.425945062888759,2.27207791439395,1.13137464544139,339.266644382276,1.50023710145843,299.871175078274,0.574054937111241,575.91693813437,4.01617099490548,0.25,0.25,0.25,0.25,1,4,219.270312762961,126.968553186034,0.000719618642327763,0.000717142022247182,646.497640562145,0.96789480365526,1,-3.07440429133393,2312,483.296067238946,274.593413507685,194.411940107606,164.969733924058,41.2342324762993,0.661233857015972,5.21688446840465,0.839147726633464,1.1988453668694,622.449900092839,8.12552594718932,467.142177132488,0.999524574753381,0.160852273366536,1.81304292596203,107.349748325139,0.474700587093765,59.2097113575938,0.00047542524661881,654.674385636049,0.88057282610116,3.50266840381965,3.11163789085451,1.33244455872197,1003.35856019613,4.4368515531873,714.870808586386,0.962105573891471,0.888362109145493,1.51315657175287,271.942875908943,1.20253139726935,179.718927297734,0.0378944261085293,1182.06829448722,7.33870810758914,0.25,0.25,0.25,0.25,1,4,297.759961956558,259.413067924733,3.76072398235312e-10,3.75791454795732e-10,1256.9819675237,0.667903735627307,1,-2.3360882843167,7227.9067775138,9699.36260862499,4675.73365601985,2141.95643040186,3.28071839478054,3.2539899596397,26971.8589009138,43339.9013986935,14647.2980807503,9537.34914597472,3.28237032612917,3.2556368425713,10.92132139514,299.909564478416,0.316357325830197,1.95208148981461,0,0.10027901901657,0.01820538375572,0.395221610668641,0,0.0506626874206281,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.015,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,1,"Nordhaus+TraditionalGreenClimateFund"
18,2112,174.327808436676,280.054302097196,49.6788737709623,120.583694732206,649.29533251635,1.34231070972979,1.02099665069604,0.505194627781497,1.67385723449023,211.027913995231,2.63232438912669,117.507390788646,0.855751828280784,0.494805372218503,1.24699685576314,192.645682082853,0.851879206170376,154.487704754442,0.144248171719216,383.468967564354,1.71820098708107,0.941849766995426,1.94010841209972,1.98801776450975,341.365673656924,1.50951900891092,146.298891660342,0.535937412257186,2.05989158790028,1.1570344677121,308.801685513674,1.36552105334147,266.890653762711,0.464062587742814,575.872077899455,4.03486612301507,0.25,0.25,0.25,0.25,1,4,250.680599204657,124.891782214952,0.604782854629415,0.602260948680278,648.92086748365,0.967503141210332,1,-3.04664070755892,2312,448.781945442151,295.711448441527,197.224198708287,151.747931196856,74.5200828282998,0.756167400420811,1.74889646285282,0.636217655516136,1.25371014890172,400.132651160076,1.76938658342986,319.15881953305,0.680847772563803,0.363782344483864,1.65797963282207,228.79150347607,1.01171602837118,137.994158038383,0.319152227436197,628.924154636146,0.838936186834284,1.42083008541761,2.34767420311947,1.30530223533864,689.12996612339,3.04733271019763,527.946668186473,0.711478894178498,1.65232579688053,1.55590169529363,485.019266692149,2.14475519731268,311.728734636165,0.288521105821502,1174.14923281554,7.20459869390174,0.25,0.25,0.25,0.25,1,4,560.434314196269,261.571095340482,0.22341534969074,0.222786558972439,1223.6961171717,0.726161719710064,0,-4.3785910271215,7314.2591749218,9709.79194053059,5140.2884337247,2116.15718673122,16.4834781675993,16.3787507411651,26953.0107687479,43675.836838796,16798.3110559329,9429.60423193759,31.6031046973649,31.4577178592322,10.3017699886555,285.10679103623,0.225302941165994,1.82085500433159,0,0.0679403854501848,0.0621129641020114,0.406187353125949,0,0.147996362864678,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.001,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,2,"Nordhaus+TraditionalGreenClimateFund"
19,2112,312.592501169789,250.226692222498,121.519607791974,86.3246466436377,979.318934806002,0.816499924204977,357.525688568725,0.99721079958317,1.01675332041403,407.267698979228,7.19649551229551,340.473482782804,0.99924814420067,0.00278920041682958,1.24525831573596,0.968259219409348,0.00428164226822814,0.777556919053457,0.000751855799330126,342.061027183856,0.739912907427178,862.169336278639,3.99536591508539,1.00717608038652,679.951747602104,3.0067466278965,542.592425953508,0.952751974289519,0.00463408491460679,1.36120896159072,0.63385009165143,0.00280288510528262,0.465652305808144,0.0472480257104811,543.640766474224,0.484750889337295,0.25,0.25,0.25,0.25,1,4,14.0124816201186,113.747646814381,0.000671410553485684,0.000716667038182441,318.897265193998,0.999685959091127,1,1.00000000000007,2312,849.629402115391,250.251759242513,411.099919844625,87.8573103035793,1179.318934806,0.417866101705616,148449.355504004,0.999993263741292,1.0000431535768,1082.92770887552,19.1355327628391,920.448831884834,0.999999995107221,6.73625870820515e-06,2.39321435621337,0.00620069079733632,2.74194547058212e-05,0.00259094668274816,4.89277918180875e-09,920.459165929347,0.330879441841556,1205563.09164999,3.99999668205114,1.00000528173218,2278.50870285749,10.0755654840358,1831.25757350156,0.999957905811283,3.31794885705779e-06,3.02226477464574,0.00151901402622343,6.71708002395999e-06,0.000502607858506203,4.20941887169235e-05,1831.26010360811,0,0.25,0.25,0.25,0.25,1,4,43.5001584219139,383.606436440835,3.69283951940426e-10,3.76987639294086e-10,289.415,1,1,1.00000000000022,5894.26895294819,8128.71498362942,554.637624768412,1698.01954470844,5.68071341264571,3.2425852082591,29485.8038690213,52521.8297516485,1672.86111055872,10996.6087072563,5.68227062044786,3.24423190165432,9,299.999999979489,0.5,2.9959712393229,0,0.15,0.0967097804536532,0.499069611365669,0,0.196286920731525,10,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.015,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,3,"Nordhaus+TraditionalGreenClimateFund"
20,2112,312.594907964435,250.224789240694,117.189563899355,92.0503436168101,968.230461200038,0.816491551848557,357.558684742891,0.99721105625787,1.01675187245336,407.27007388609,7.20379306689716,340.475953064012,0.999253607133987,0.00278894374212987,1.24526931130078,0.968175512369679,0.00428127211569872,0.777482833298399,0.000746392866012857,342.063362446743,0.806494331970548,68.112961199461,3.94212373582929,1.01509449536492,601.159076436923,2.65832543600407,503.919729360307,0.93246063723252,0.0578762641707095,1.25865050146687,7.50996777076659,0.0332090774823299,5.96668238086287,0.0675393627674801,514.261521560165,0.655552357270258,0.25,0.25,0.25,0.25,1,4,14.612011615127,109.554109058997,0.565701739114506,0.601740283668867,329.985738799962,0.999416977640295,1,0.999999999999962,2312,812.806996909291,261.588880842375,398.708756321,94.9586634109315,1168.23046120004,0.467857221195979,931.064925976916,0.998927113367181,1.00011928073423,812.07950094055,3.59101555315911,811.982647054224,0.973068520631409,0.00107288663281893,2.13765917340687,0.872205018450758,0.00385689059158925,0.40801874746978,0.0269314793685907,812.951705959001,0.382392009858898,5720.32519306799,3.99930086127514,1.00001942240615,1594.60249683265,7.05133224099396,1594.57152641682,0.999133428994841,0.000699138724861583,2.61516819552573,0.278760812193863,0.00123268031152126,0.106593836935916,0.0008665710051593,1594.88125764484,0,0.25,0.25,0.25,0.25,1,4,724.421265180066,355.299672171829,0.223656514992364,0.223335322838803,289.415,1,0,1.00000000000005,5894.28955526212,8015.06957891823,568.775610455651,1713.80440827598,42.5230567080488,16.3385526575445,27649.8872776126,47680.6341761959,15091.6767635074,10459.5267388102,57.3182820297228,31.4340448844754,9,165.544997574372,0.5,3,0,0.15,0.0946932399995503,0.256794188199303,0,0.14910019089914,10,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.001,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,4,"Nordhaus+TraditionalGreenClimateFund"
21,2112,181.524714834476,268.950974361958,55.4863719936288,112.048165708457,386.771629511953,1.29704082109324,1.77305436360798,0.639386802825273,1.63777742431083,246.035326924641,3.22529081365911,148.722878969888,0.931999327437702,0.360613197174727,1.26270306815047,137.375919574031,0.607476316356366,108.795110298775,0.0680006725622976,362.718047681003,1.4978410856757,1.50432716839187,2.40276460261038,1.80097971058481,434.065019566131,1.91943551652143,196.822363053633,0.706294505996298,1.59723539738962,1.20238370265586,235.635631594612,1.04198076291137,195.97374039097,0.293705494003702,555.497144596843,4.38503636462034,0.25,0.25,0.25,0.25,1,4,209.549948179752,118.474795433344,0.000719429154687344,0.00071666458616414,584.098070488047,0.959428464256772,1,-1.98618188023308,2312,482.352641315326,275.130480140333,223.074031296877,125.95755896127,85.7940988421902,0.68649378558304,2.12190912109195,0.679683180639727,1.21296072386707,437.336343797361,1.93390131227193,360.552765800262,0.735460149049021,0.320316819360273,1.76689250411335,206.105124602275,0.91139686099126,116.648366622451,0.264539850950979,643.441468399636,0.681850867275749,2.15090488312457,2.73052340569753,1.21033904555901,809.910027207919,3.58142214031342,669.159629427516,0.871730320435535,1.26947659430247,1.77507883856593,376.543860010853,1.66507694896799,212.127964026127,0.128269679564465,1186.45388721877,6.93282789963487,0.25,0.25,0.25,0.25,1,4,573.370692490916,264.312264725162,3.77141015755305e-10,3.76168236690223e-10,885.07560115781,0.792381437995376,0,-3.05863406327243,6999.11941946052,9475.78500954313,4506.49826974002,2039.55956046594,3.28043176509766,3.25336803273739,25928.8762594878,43331.9617903192,14470.6054743102,9205.51916561781,3.28208327235711,3.25501386741446,10.893498047151,286.963121068314,0.439493739132587,1.96450830753385,0,0.01,0.0905559828094682,0.5,0,0.183364089547543,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.015,45.55074,193.2,27.82166,257.54634,4,5,300,"MIROC-ESM-CHEM",6.130331874,285.6500417,970.869657,7.5,0.010039094,0.002779791,589.8958142,5,"Nordhaus+TraditionalGreenClimateFund"
22,2112,180.274882088494,270.81556942453,55.8743999776948,111.344892311549,390.150354713851,1.30910459704398,1.7448004111631,0.635674784974164,1.64734782180379,245.044521923336,3.01232785644594,147.263421539278,0.91663650620091,0.364325215025836,1.25837753952097,139.038296387371,0.614827346624957,110.490128773516,0.0833634937990897,363.276097806713,1.47809829679939,1.54478179974154,2.42815600127042,1.78459367224062,444.45425059715,1.9653766961406,200.701615282831,0.719119511049357,1.57184399872958,1.20735791124643,231.858527011478,1.02527840644475,192.03794073964,0.280880488950643,555.372554792487,4.34947239547846,0.25,0.25,0.25,0.25,1,4,220.18935845563,118.081457273904,0.604414785368427,0.601931305236607,580.719345286149,0.960316638343,1,-1.95432366342898,2312,468.425176543583,283.310862442206,218.973069585694,126.077353079599,69.505224866793,0.713982238317425,1.96166653812272,0.662352264467336,1.22872724256963,421.934373478998,1.86579379952413,343.391404423173,0.713954206075719,0.337647735532664,1.7209493130603,215.089754185634,0.951126893008871,124.983201163053,0.286045793924281,637.024127664631,0.690820269773794,2.09541407153085,2.70776577622076,1.21541459804066,793.334245343956,3.50812403291098,652.727264114543,0.862229559632409,1.29223422377924,1.75937888799737,378.605000377977,1.67419131167141,215.192419870928,0.137770440367591,1171.93924572193,7.04462451028687,0.25,0.25,0.25,0.25,1,4,567.652200161953,261.078765465704,0.223453140020056,0.2228512866645,901.364475133207,0.769788520615969,0,-3.21698924282016,7004.06040917806,9474.29573397175,4662.60344054788,2034.31648533321,16.4758750183637,16.3720844059773,25930.2397261132,43172.6514110875,15716.3080993667,9171.62854348932,31.5895910108425,31.4476099270177,10.3474281067029,276.623124379112,0.440671009281672,1.77995970910861,0,0.01,0.0941346570694815,0.5,0,0.194133407069481,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.001,45.55074,193.2,27.82166,257.54634,4,5,300,"MIROC-ESM-CHEM",6.130331874,285.6500417,970.869657,7.5,0.010039094,0.002779791,589.8958142,6,"Nordhaus+TraditionalGreenClimateFund"
