"Run.ID","time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","dS.lag","time.300yr","Are.N.300yr","Ace.N.300yr","Are.S.300yr","Ace.S.300yr","S.300yr","RelPrice_N.300yr","RelLabor_N.300yr","Labor.re_N.300yr","Price.re_N.300yr","Agg.demand.re.tech_N.300yr","Profits.re_N.300yr","Yre_N.300yr","sre_N.300yr","Labor.ce_N.300yr","Price.ce_N.300yr","Agg.demand.ce.tech_N.300yr","Profits.ce_N.300yr","Yce_N.300yr","sce_N.300yr","Y_N.300yr","RelPrice_S.300yr","RelLabor_S.300yr","Labor.re_S.300yr","Price.re_S.300yr","Agg.demand.re.tech_S.300yr","Profits.re_S.300yr","Yre_S.300yr","sre_S.300yr","Labor.ce_S.300yr","Price.ce_S.300yr","Agg.demand.ce.tech_S.300yr","Profits.ce_S.300yr","Yce_S.300yr","sce_S.300yr","Y_S.300yr","Delta.Temp.300yr","Gamma.re.t_N.300yr","Gamma.re.t_S.300yr","Gamma.ce.t_N.300yr","Gamma.ce.t_S.300yr","L_N.300yr","L_S.300yr","Consumption_N.300yr","Consumption_S.300yr","Utility.Consumer_N.300yr","Utility.Consumer_S.300yr","CO2.Concentration.300yr","Cost.S.Damage.300yr","policy.status.300yr","dS.lag.300yr","Y.Total_N","Y.Total_S","Consumption.Total_N","Consumption.Total_S","Utility.Consumer.Total_N","Utility.Consumer.Total_S","Y.Total_N.300","Y.Total_S.300","Consumption.Total_N.300","Consumption.Total_S.300","Utility.Consumer.Total_N.300","Utility.Consumer.Total_S.300","Policy.Start.Time","Policy.Duration","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","epsilon","alfa","Eta.re","Eta.ce","Gamma.re","Gamma.ce","Nu.re","Nu.ce","k.re","k.ce","labor.growth_N","labor.growth_S","lambda.S","sigma.utility","rho","Yre.0_N","Yce.0_N","Yre.0_S","Yce.0_S","size.factor","TimeStep","EndTime","Climate.Model","Beta.Delta.Temp","CO2.base","CO2.Disaster","Delta.Temp.Disaster","qsi","Delta.S","S.0","Future.ID","policy.name"
11,2112,307.263795689364,254.566301498967,124.540196560993,80.836200035578,881.986575917098,0.88156426948396,3.10966914152779,0.756671409409799,1.03146558371587,243.500815380248,53.8380302805728,236.072651598351,1,0.243328590590201,1.17004014275631,78.3044125590206,17.3131056167995,66.9245521564378,1.11022302462516e-16,321.805227939268,0.748580568969407,13.5473094505534,3.72503506482789,1.00794451326794,469.428230094439,103.79058167388,465.728245865904,1,0.274964935172107,1.34647432093462,34.6510302881774,7.66134279671603,25.7346387891937,0,504.079260382616,1.81580635613881,0.25,0.25,0.25,0.25,1,4,286.760638616682,112.296257231737,0.000720491415185387,0.000716554542838501,416.229624082902,0.995002555300278,0,0,2312,835.229592399601,254.566301498967,406.912557389252,80.836200035578,881.986575917098,0.45110399855282,1292.73619885439,0.999227044894558,1.0000859208009,834.691026739505,184.550186012105,834.619315579465,1,0.000772955105442286,2.21697418779097,0.645677770514354,0.142759355060724,0.291242800241043,0,835.33670451002,0.338633729978408,17077.6485334409,3.99976578943046,1.00000650606079,1627.57073079528,359.855888578836,1627.56014179005,1,0.000234210569540545,2.95306231344573,0.0953041472664236,0.0210717469606063,0.0322729889012128,0,1627.66603494255,1.81580635613881,0.25,0.25,0.25,0.25,1,4,744.368537388879,362.603300934326,3.77462626745528e-10,3.76925331316606e-10,416.229624082902,0.995002555300278,0,0,5755.40290120675,7771.77118411931,5090.42770439424,1724.02877474802,3.27901984160017,3.24490734784204,27254.4083412627,47666.230141518,24248.1914520281,10611.5168689825,3.28067411996257,3.24655371879717,9.61880836410916,59.9998811078739,0.302871175485189,1,0,0.0500017628777446,0,0.338082228663961,0,0,10,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.015,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,3,"Nordhauds+TechnologyPolicy"
12,2112,308.216670245894,253.779292330935,125.106300752592,80.2989765955899,885.656051944926,0.877914129214991,3.22798607188844,0.763480772406294,1.03043934495145,246.088146643168,54.4100892228044,238.818662979879,1,0.236519227593706,1.17373591637356,76.2358142701654,16.8557385351336,64.9514198267936,0,322.323960913333,0.742982619473739,14.4941285830543,3.74183769170635,1.00744060127553,473.335716894652,104.654527005408,469.839826085389,1,0.258162308293655,1.35594100705761,32.6570662170093,7.22047734058075,24.0844299619457,0,505.992783111662,1.77155705039811,0.25,0.25,0.25,0.25,1,4,287.222881569871,112.7225422577,0.605162376734641,0.601873696271309,412.560148055074,0.995264725301039,0,0,2312,837.819773958489,253.779292330935,408.240634782232,80.2989765955899,885.656051944926,0.449236190478983,1341.92232472865,0.999255355293761,1.00008277254677,837.299326121411,185.126881005444,837.230026459888,1,0.000744644706239474,2.22618478595963,0.62395513562286,0.137956480486214,0.280280028665229,0,837.923281257035,0.33638903604547,18131.0730945083,3.9997793964331,1.00000612806462,1632.88741465915,361.031407381138,1632.87740828087,1,0.000220603566903307,2.97276671029626,0.0900601639046801,0.0199123022393248,0.0302950660718698,0,1632.97747482305,1.77155705039811,0.25,0.25,0.25,0.25,1,4,746.673435928144,363.786556953706,0.223664301538135,0.223347099479135,412.560148055074,0.995264725301039,0,0,5692.62933544177,7731.52069752597,5026.40432894269,1713.87962595148,16.4809692388374,16.3353506431589,27254.2662114159,47765.6540716285,24239.9789491232,10632.4836883672,31.6242196940825,31.4318941768716,9,59.9396769782783,0.416409869307305,1,0,0.0501015451333597,0,0.397248021246802,0,0,10,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.001,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,4,"Nordhauds+TechnologyPolicy"
13,2112,162.14787311937,301.090916845327,24.8245156001451,150.423238494981,167.070709206861,1.51386408703485,0.436341205440051,0.303786595961626,1.81432755422329,119.845765612844,26.4978987769997,66.0551978797178,1.36233775394548e-15,0.696213404038374,1.19847453266227,274.660664907819,60.7274730111188,229.175220184022,0.999999999999999,394.506430520662,3.34372753512791,0.0894413275882514,0.328393371256631,3.49005928734349,52.6590937616386,11.6429256306983,15.0883092309073,3.33162255920461e-52,3.67160662874337,1.0437630610384,588.755726033696,130.17389102605,564.070283774907,1,641.414819795334,6.34233078136801,0.25,0.25,0.25,0.25,1,4,351.544680236962,142.891186479906,0.000720651623991147,0.000717185323725476,803.798990793139,0.866417234912164,0,-7.43266015116549,2312,162.14787311937,818.449967976443,24.8245156001451,409.180021789525,-3412.0044889232,2.95844969725811,0.114254054667274,0.102538603461839,3.12288722358119,90.9792573295898,20.1155137955723,29.1330588702012,1.88095966692991e-68,0.897461396538161,1.05558232964903,796.289090960803,176.059518011434,754.360004515764,1,887.268348290393,6.5375125807763,0.0233977946313882,0.0914514170506521,6.6135520519467,38.0715657875464,8.4176231956265,5.75659879721367,2.59023646588001e-153,3.90854858294935,1.01163125427766,1627.1433435215,359.761393252604,1608.43522443693,1,1665.21490930905,7.5,0.25,0.25,0.25,0.25,1,4,790.644825161569,370.968251421323,-100,-100,4382.8741889232,0,0,-32.9888736888308,7154.7504689132,10418.5004792103,6339.34065021795,2317.97990912307,3.28212164555851,3.25464260047638,31326.6895243071,53661.9514292501,27878.9555424794,11951.5396945182,-3596.71661405326,-3596.74409982861,10.6011156848227,59.9945279049392,0.452829734364352,1,0,0.0500049008768235,0,0.34105887211203,0,0,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.015,45.55074,193.2,27.82166,257.54634,4,5,300,"MIROC-ESM-CHEM",6.130331874,285.6500417,970.869657,7.5,0.010039094,0.002779791,589.8958142,5,"Nordhauds+TechnologyPolicy"
14,2112,162.05031053679,301.272145295708,24.8245156002418,150.347422261177,185.207417165805,1.5150853725199,0.435638033974528,0.303445592597234,1.81534671234554,119.739528005809,26.4744096420843,65.9595917361138,1.27329828217016e-15,0.696554407402766,1.19818113571134,274.86013310952,60.771575430515,229.397813834166,0.999999999999999,394.599661115329,3.34259828776784,0.0895017706539593,0.328597063592607,3.48897740224676,52.6673794258095,11.6447575910465,15.0953627248757,3.57059792825061e-52,3.67140293640739,1.0437920150365,588.450698136883,130.106449358065,563.762406360528,1,641.118077562692,6.20242316757248,0.25,0.25,0.25,0.25,1,4,351.627758019869,142.825079729029,0.605319914476909,0.602444467179012,785.662282834195,0.878085590673526,0,-7.38146668473794,2312,162.05031053679,818.942597982266,24.8245156002418,409.365110448191,-3381.73296162376,2.96083637893786,0.114069932264319,0.10239027996427,3.12514832653458,90.8911264392264,20.096028055713,29.0837800137359,1.64697154234923e-68,0.89760972003573,1.05549511238296,796.80179197982,176.172876206738,754.90808307099,1,887.692918419047,6.53949374426092,0.0233836198843908,0.0913972802770963,6.6155104437396,38.0658460944325,8.41635857147903,5.75403008099776,2.19566512925706e-153,3.9086027197229,1.01162424836714,1627.88508719484,359.92539277878,1609.17958404259,1,1665.95093328927,7.5,0.25,0.25,0.25,0.25,1,4,791.023159603212,371.132219163518,-100,-100,4352.60266162376,0,0,-32.9178114146736,7116.85288536247,10343.3455614135,6301.07839226112,2299.33149323819,16.4943255550028,16.3867200490419,31298.2874408557,53595.3473915764,27849.1547246611,11934.7962009527,-3581.23055024738,-3581.34970967683,10.2590776705233,59.8747206180504,0.5,0.999999995856461,0,0.050094846508761,0,0.438130466336408,0,0,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.001,45.55074,193.2,27.82166,257.54634,4,5,300,"MIROC-ESM-CHEM",6.130331874,285.6500417,970.869657,7.5,0.010039094,0.002779791,589.8958142,6,"Nordhauds+TechnologyPolicy"
15,2112,306.631927902406,255.090821596036,124.158391975384,81.2054105105096,550.429148494549,0.883999251988353,3.03342262916255,0.752071604703713,1.03216464430936,241.767226852727,53.454733857138,234.233199311432,1,0.247928395296287,1.1676080516898,79.7011351232233,17.6219209757447,68.2601794393909,2.22044604925031e-16,321.468361975951,0.752415882288469,12.9383356012394,3.71302168964533,1.00830634610856,466.729773916158,103.193953012863,462.884891796473,1,0.286978310354668,1.34009178945267,36.073401425099,7.97582905508939,26.9186049112594,0,502.803175341257,2.36959283610279,0.25,0.25,0.25,0.25,1,4,286.46045735677,112.011977386649,0.000720478433509367,0.000716511711563329,420.440551505451,0.990968524545452,0,0,2312,833.511997648303,255.090821596035,406.02952753981,81.2054105105096,550.429148494549,0.452349999997208,1261.03937746346,0.999207631696873,1.00008807970021,832.961040065511,184.167685958485,832.887679568384,1,0.000792368303126857,2.21087228850754,0.660535313132714,0.146044357733643,0.298766833600602,0,833.621575378645,0.340163979365885,16398.5364415919,3.99975609066669,1.00000677548879,1624.03549896399,359.074248820939,1624.02449540423,1,0.000243909333306236,2.93977856606966,0.0990353928686541,0.0218967253632594,0.0336880450832934,0,1624.13453435686,2.36959283610279,0.25,0.25,0.25,0.25,1,4,742.84018581991,361.81657089135,3.77459495065501e-10,3.76918779447637e-10,420.440551505451,0.990968524545452,0,0,5789.1709913311,7800.12589879106,5123.91748107575,1731.16013611459,3.27923731758957,3.24565418431472,27246.7138335466,47601.4231410127,24244.733907774,10597.8941292505,3.28089156645424,3.24730046604036,10.0298665221883,59.9997473065054,0.270319749628528,1,0,0.0500024489184318,0,0.318938917753542,0,0,10,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.015,45.55074,193.2,27.82166,257.54634,4,5,300,"MIROC-ESM-CHEM",6.130331874,285.6500417,970.869657,7.5,0.010039094,0.002779791,589.8958142,7,"Nordhauds+TechnologyPolicy"
16,2112,306.674944293813,255.055067987361,124.190211265301,81.169218069309,554.312488186183,0.883833164567938,3.03855677669014,0.752386791793586,1.0321165919629,241.885672087142,53.480922098467,234.358864076701,1,0.247613208206414,1.16777309716303,79.605447540995,17.600764451314,68.1685917704283,2.22044604925031e-16,321.491119628137,0.752062055895928,12.9932232838741,3.71414734697976,1.00827238705532,466.967445295555,103.246502154847,463.136203362013,1,0.28585265302024,1.34067711454232,35.9393073676421,7.94618085898568,26.8068328889995,0,502.906752663198,2.31270777991584,0.25,0.25,0.25,0.25,1,4,286.480736700633,112.035051824544,0.605148680965511,0.601819531057526,416.557211813817,0.991451239052972,0,0,2312,833.628928359165,255.055067987361,406.091786135305,81.169218069309,554.312488186183,0.452265011626516,1263.17372008071,0.999208969476176,1.0000879309272,833.078823874163,184.193727958577,833.005576921418,1,0.000791030523824015,2.21128742046728,0.659512472932806,0.145818207765443,0.298248190998816,0,833.738336347096,0.340027463058122,16457.8857528556,3.99975697018255,1.00000675105614,1624.28481861474,359.12937339572,1624.27385305077,1,0.000243029817453227,2.94095877451289,0.098693407100175,0.0218211123098487,0.0335582422832573,0,1624.38351202184,2.31270777991584,0.25,0.25,0.25,0.25,1,4,742.944231518897,361.872036890666,0.223661623739843,0.223341434941454,416.557211813817,0.991451239052972,0,0,5741.72890052621,7754.02193309243,5077.41918578826,1719.63173439285,16.4817353214802,16.3365521717463,27202.0927107664,47562.2086266855,24200.7493770933,10587.9005250581,31.6246835627808,31.4322695294618,10.002094836884,59.9945587726463,0.356708047796909,1,0,0.0500293974548513,0,0.390647555583011,0,0,10,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.001,45.55074,193.2,27.82166,257.54634,4,5,300,"MIROC-ESM-CHEM",6.130331874,285.6500417,970.869657,7.5,0.010039094,0.002779791,589.8958142,8,"Nordhauds+TechnologyPolicy"
17,2112,162.145861734228,301.094799209976,24.8245255777394,150.451392259781,541.371873568686,1.51388974770279,0.436326413462093,0.303779426022237,1.81434896538666,119.843561271249,26.4974113970731,66.053203412117,1.36039222079163e-15,0.696220573977763,1.1984683614773,274.664924179889,60.7284147361735,229.179954188629,0.999999999999999,394.508485451138,3.34414592391972,0.0894189488350886,0.328317949419565,3.49046013592318,52.6560459921451,11.6422517688633,15.0857033003238,3.24703785346818e-52,3.67168205058044,1.0437523407567,588.868988934956,130.198933453519,564.18459239865,1,641.525034927101,4.80364677415158,0.25,0.25,0.25,0.25,1,4,351.546511385509,142.915739655885,0.000720855058745981,0.000717686708842232,756.844326431314,0.947623773790454,0,-6.9312356076983,2312,162.145861734228,818.460521335158,24.8245255777394,409.194941539073,-2624.68640033522,2.95849984428688,0.114250181452395,0.102535483820584,3.12293473012894,90.9774264479312,20.1151089876376,29.1320294241869,1.87564358734043e-68,0.897464516179415,1.05558049501324,796.300060896085,176.061943464124,754.371707944544,1,887.277487344016,6.53767053014915,0.0233966640689569,0.0914470992154043,6.61370818533602,38.0711249913114,8.41752573557894,5.75639624919089,2.55597318617364e-153,3.9085529007846,1.01163069549562,1627.20312943351,359.77461191775,1608.49521142328,1,1665.27425442483,7.5,0.25,0.25,0.25,0.25,1,4,790.652968972252,370.98147202949,-100,-100,3922.90260033522,0,0,-28.3640783773784,7119.54262607023,10324.8591256528,6303.51022541866,2287.68546565934,3.28212696398001,3.25447416703327,31291.6871180917,53571.4291423647,27843.308182259,11921.9401011323,-2796.71623981007,-2796.74389948527,10.6962790514539,59.9934717263789,0.5,1.00000000045475,0,0.0500071335422974,0.05,0.5,0,0.099999375,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.015,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,1,"Nordhaus+TraditionalGreenClimateFund"
18,2112,164.905294279205,296.056338375888,24.8245215971063,150.053465399924,548.726093103268,1.48004064532321,0.45651254389615,0.313428501394835,1.78620276335268,122.853954433691,27.1630093252892,68.779400051479,9.03099060807883e-15,0.686571498605165,1.20686061494116,269.114082573028,59.5011236568964,222.986879546275,0.999999999999991,391.968037006719,3.33821761940175,0.0897368271286791,0.329388986018301,3.48478074984414,52.6995690875706,11.6518747252619,15.1227789839942,4.6708431581551e-52,3.6706110139817,1.0439046063356,587.268023327831,129.844959957783,562.568667446836,1,639.967592415401,4.75485320485724,0.25,0.25,0.25,0.25,1,4,349.282717776687,142.568780400341,0.605454939466001,0.602798914936071,749.490106896732,0.949139329953726,0,-6.84072901043662,2312,164.905294279205,804.764564810244,24.8245215971063,403.127347243791,-2562.65926986476,2.89235066515581,0.119535832271206,0.106772672053474,3.06034187146261,93.4812428708112,20.6687027987364,30.5460130917119,7.64379894308839e-67,0.893227327946526,1.05808120306109,782.035320243709,172.908009305884,739.107091196058,1,875.516563114519,6.47256051950595,0.0238697439461587,0.0932530493738819,6.54935414210189,38.2604971110824,8.45939591126032,5.84187330245719,5.76310844345855e-151,3.90674695062612,1.01186448892436,1602.88678409722,354.398267963895,1584.0923380967,1,1641.1472812083,7.5,0.25,0.25,0.25,0.25,1,4,780.172809391348,365.606585571179,-100,-100,3860.87546986476,0,0,-27.8553516639709,7111.72805669351,10328.0859062721,6296.35681643304,2288.40345782232,16.4952876653333,16.3883064092499,31021.7829503005,53089.9753138093,27602.6067321262,11814.6833705864,-2777.30367749478,-2777.43668496131,11.3711758317271,63.3677790508148,0.5,1.00000018217679,0,0.0506515116430482,0.05,0.5,0,0.099999375,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.001,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,2,"Nordhaus+TraditionalGreenClimateFund"
19,2112,308.21641925273,253.779478541566,125.098040444158,80.3145211665635,884.915833455463,0.877915039806032,3.22795593882793,0.763479086710346,1.03043959774245,246.087493010006,54.4099447045123,238.817970067484,1,0.236520913289654,1.1737349868959,76.2363234423081,16.8558511130943,64.951905066684,0,322.323816452314,0.743111855898742,14.4714579699459,3.74145940170796,1.00745191853432,473.264549399919,104.638791872322,469.763907034335,1,0.258540598292042,1.35572042154526,32.7033081520042,7.23070143240813,24.1224574272687,0,505.967857551923,1.78051476649797,0.25,0.25,0.25,0.25,1,4,287.222752840657,112.71698946613,0.000720496025439328,0.000716580055196484,413.300366544537,0.995212324708008,0,0,2312,837.819091691405,253.779478541566,408.237301018691,80.3145211665635,884.915833455463,0.449236656435125,1341.90979799219,0.999255348347674,1.0000827733192,837.298639423085,185.126729176444,837.229339171752,1,0.000744651652326252,2.22618247864112,0.623960448515897,0.137957655166865,0.280282705709177,0,837.922599871601,0.336434505415864,18109.0311625716,3.9997791279339,1.00000613552339,1632.87398878392,361.028438920124,1632.86397030884,1,0.000220872066099306,2.972364960863,0.0901690418512727,0.0199363751533164,0.0303357908731009,0,1632.96415782577,1.78051476649797,0.25,0.25,0.25,0.25,1,4,746.672828745584,363.783590259636,3.77464308888905e-10,3.76928950408555e-10,413.300366544537,0.995212324708008,0,1.01787651071172e-13,5693.68849979552,7966.66080785143,5027.52373923719,1759.15548800608,3.27875388976972,3.24567545492922,27255.3088102929,47999.9894949829,24241.0835979214,10677.5802862818,3.28040818037492,3.24732187967148,9,59.9991544666141,0.41387139223536,1,0,0.0500080084099627,0.0499569343195849,0.254999960205907,0,0.0999132441774907,10,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.015,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,3,"Nordhaus+TraditionalGreenClimateFund"
20,2112,308.216747704259,253.77922295141,125.106319753038,80.2989658901368,885.222241541409,0.877913820587151,3.22799628499789,0.763481343739994,1.03043925927303,246.088362102772,54.4101368609228,238.818891931958,1,0.236518656260006,1.17373623140352,76.2356398136104,16.8556999627893,64.951253760353,0,322.324001916382,0.742982477504483,14.494153508945,3.74183810701948,1.00744058885135,473.335832606108,104.654552589211,469.839946736503,1,0.258161892980519,1.35594124942909,32.6570180393074,7.22046668849087,24.0843901260895,0,505.992850645416,1.77680873229455,0.25,0.25,0.25,0.25,1,4,287.222918107688,112.722557302533,0.605162311516386,0.601873530125683,412.993958458591,0.995234045385643,0,0,2312,837.819984515376,253.77922295141,408.240732802908,80.2989658901368,885.222241541409,0.449236032550312,1341.92657050285,0.999255357648017,1.00008277228497,837.299538193043,185.126927894482,837.230238733136,1,0.000744642351983218,2.22618556799085,0.623953319501891,0.137956078941868,0.280279114406898,0,837.923491512545,0.3363889518827,18131.1139212526,3.99977939692981,1.00000612805082,1632.88780689297,361.031494104035,1632.87780053482,1,0.000220603070186517,2.97276745402604,0.0900599827448528,0.019912262184887,0.0302949975528304,0,1632.97786687571,1.77680873229455,0.25,0.25,0.25,0.25,1,4,746.673623286829,363.786644293237,0.223664292323218,0.223347080558773,412.993958458591,0.995234045385643,0,0,5732.06932246385,7933.95987788399,5066.56226962812,1750.55485423245,16.4816989741828,16.341314739402,27293.7112806147,47968.1020106307,24280.1414185364,10669.1608678551,31.6249482958572,31.4378557080795,9,59.9998673091494,0.341960798827503,1,0,0.0500102906073544,0.05,0.291942841992311,0,0.099999375,10,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.001,45.55074,193.2,27.82166,257.54634,4,5,300,"bcc-csm1-1",4.997053041,289.4150457,1298.216153,7.5,0.0100539,0.001822767,915.9700854,4,"Nordhaus+TraditionalGreenClimateFund"
21,2112,162.149286606254,301.088286369834,24.824515600159,150.355591288955,171.708285610343,1.51384638398962,0.436351410720248,0.303791542559521,1.8143127829342,119.847305489873,26.4982392438109,66.0565844088083,1.36367416456909e-15,0.696208457440479,1.19847879026717,274.657770195016,60.7268329901179,229.17199071482,0.999999999999999,394.505075684889,3.34271997065586,0.0894952546216233,0.328575105736297,3.48909398013603,52.6664864226337,11.6445601480443,15.0946024161208,3.54404570620482e-52,3.6714248942637,1.04378889370486,588.483564243737,130.11371605429,563.795579539989,1,641.150050666371,6.30685896028174,0.25,0.25,0.25,0.25,1,4,351.543472942804,142.832202537201,0.000720660072379203,0.000717203725519939,799.161414389657,0.869514812957017,0,-7.41700865349957,2312,162.149286606254,818.44281760263,24.824515600159,409.152044435195,-3403.40515116057,2.95841510130624,0.114256726875706,0.102540755752109,3.12285444931985,90.9805349611736,20.1157962799155,29.1337737437583,1.88458919602252e-68,0.897459244247891,1.05558359539911,796.281649658553,176.057872739506,754.352050495333,1,887.262184619726,6.53721308930068,0.0233999385420919,0.0914596050315456,6.61325600403645,38.0724306493974,8.41781441658176,5.7569872731616,2.6557577049265e-153,3.90854039496845,1.01163231390762,1627.03122407405,359.736603642773,1608.32270945293,1,1665.10365472345,7.5,0.25,0.25,0.25,0.25,1,4,790.639332714638,370.943466681016,-100,-100,4374.27485116057,0,0,-32.963825723145,7155.72237108671,10442.6520248713,6340.53703706313,2318.45258790696,3.28212372338228,3.25466115705489,31327.5235470675,53679.2025341349,27880.0290649797,11950.4751276082,-3596.71661183233,-3596.74408093082,10.3692210030526,59.9961845931512,0.449196686469132,1.00000000070342,0,0.0500076674829109,0.05,0.347158876337789,0,0.099999375,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.015,45.55074,193.2,27.82166,257.54634,4,5,300,"MIROC-ESM-CHEM",6.130331874,285.6500417,970.869657,7.5,0.010039094,0.002779791,589.8958142,5,"Nordhaus+TraditionalGreenClimateFund"
22,2112,162.096475080051,301.186339683795,24.8245156087798,150.296542534878,186.645417804082,1.5145071876571,0.435970719614094,0.303606970294811,1.81486418815983,119.789798047812,26.4855243483713,66.0048277051918,1.3146959736199e-15,0.696393029705189,1.1983199571125,274.765695627096,60.7506953031509,229.292430620265,0.999999999999999,394.555493674908,3.34184035189321,0.0895423736082683,0.328733882324295,3.48825127213361,52.6729427153393,11.6459876343615,15.1000999085486,3.74051324620447e-52,3.67126611767571,1.0438114645894,588.245995641951,130.061189636435,563.555791057868,1,640.91893835729,6.19119251691184,0.25,0.25,0.25,0.25,1,4,351.588400413711,142.780716492545,0.605321655686465,0.602447792414823,784.224282195918,0.878962006908383,0,-7.37436895443672,2312,162.096475080051,818.709354147344,24.8245156087798,409.245553985732,-3377.96259926152,2.95970646850249,0.114157044557903,0.102460461131133,3.12407784469201,90.9328270596258,20.1052480628833,29.107093862634,1.75387608784035e-68,0.897539538868867,1.0555363776573,796.559050838973,176.119206140497,754.648601128163,1,887.491877898598,6.53821406066262,0.0233927742384514,0.0914322431321011,6.61424546740188,38.0695403146524,8.41717536356965,5.75568906571082,2.44302227179648e-153,3.9085677568679,1.01162877293919,1627.40596419199,359.819458682848,1608.69877145123,1,1665.47550450664,7.5,0.25,0.25,0.25,0.25,1,4,790.844012395441,371.026305516466,-100,-100,4348.83229926152,0,0,-32.8999834190281,7115.60053896988,10388.0897513935,6299.96608273762,2304.38891069555,16.4943284280651,16.3871842972212,31292.5383572117,53627.489662041,27844.0353725729,11937.0462257901,-3581.23051432796,-3581.34916916707,10.1216314980931,59.9319013597494,0.5,0.999999996829639,0,0.0500758766273497,0.05,0.415960722316801,0,0.099999375,3,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,0.001,45.55074,193.2,27.82166,257.54634,4,5,300,"MIROC-ESM-CHEM",6.130331874,285.6500417,970.869657,7.5,0.010039094,0.002779791,589.8958142,6,"Nordhaus+TraditionalGreenClimateFund"
