"epsilon.N","epsilon.S","Gamma_re","Gamma_ce","Eta_re.N","Eta_ce.N","Eta_re.S","Eta_ce.S","val.param.N","val.param.S","lrng.re.N","lrng.ce.N","lrng.re.S","lrng.ce.S","alfa.N","alfa.S","MSPE.GDP.N","MSPE.Y_ce.N","MSPE.Y_re.N","MSPE.GDP.S","MSPE.Y_ce.S","MSPE.Y_re.S","MSPE.all","seq"
1.5,2.2591,0.0413,0.001,0.1085,0.3011,0.0078,0.0061,1.4957,0.8532,0,0,0,0,0.3084,0.3084,0.0540663509027879,0.0403862197953503,0.0826639633792727,0.0367522423382813,0.0981517803336824,0.0144678885173779,0.0544147408777921,1
